link,candidate,ReportName,ReportLink,reportType,start of period,End of period,Due Date,Filed Date,amended,document image,Year
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333491/304/178564/20782/0,333491,May Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/8f7b0a38-16da-4b81-b4e0-b8f8c7784d54.pdf,Candidate (CC&E) Report,5/1/2020,5/31/2020,6/15/2020,6/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333491/304/178564/20782/0,333491,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/80038bf6-4f58-4213-8e8c-eb52aa0d6e30.pdf,Candidate (CC&E) Report,3/4/2020,4/30/2020,5/15/2020,5/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333491/304/178564/20782/0,333491,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5d483622-1b78-421d-bab3-bc4bc4d260a1.pdf,Candidate Final Finance Report,2/23/2020,3/3/2020,4/30/2020,4/30/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333491/304/178564/20782/0,333491,Pre-Election Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/81277fc8-43d1-4a8e-ba69-82770957e20a.pdf,Candidate (CC&E) Report,2/1/2020,2/22/2020,2/25/2020,2/25/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333494/301/178246/20782/0,333494,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/e11d6014-6e56-4db9-b634-4d91da3f3a35.pdf,Candidate Final Finance Report,2/23/2020,4/30/2020,4/30/2020,4/30/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333494/301/178246/20782/0,333494,Preelection General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/d4e7a8ba-123f-4947-bb08-c138ab4bcb9f.pdf,Candidate (CC&E) Report,2/1/2020,2/22/2020,2/25/2020,2/25/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333494/301/178246/20782/0,333494,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/69824249-c447-46c4-96fa-ca8d64e19ad1.pdf,Candidate (CC&E) Report,1/1/2020,1/31/2020,2/17/2020,2/17/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333494/301/178246/20782/0,333494,December Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/52d881f2-d5f6-46f7-9131-94017aa78994.pdf,Candidate (CC&E) Report,12/1/2019,12/31/2019,1/15/2020,1/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333494/301/178246/20782/0,333494,November Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5fdd1760-fd53-422b-b228-7cf527b48e10.pdf,Candidate (CC&E) Report,11/1/2019,11/30/2019,12/16/2019,12/15/2019,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333494/301/178246/20782/0,333494,October Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/2489f97d-218f-422a-b70e-8b3363ce6325.pdf,Candidate (CC&E) Report,10/1/2019,10/31/2019,11/15/2019,11/15/2019,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/333494/301/178246/20782/0,333494,Third Quarter report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/2c21d316-664f-46ad-8069-a2fb18d198e0.pdf,Candidate (CC&E) Report,7/1/2019,9/30/2019,10/15/2019,10/15/2019,,TRUE,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/78c3fa5b-7260-4b9b-a52c-0281f918457b.pdf,Candidate Final Finance Report,11/1/2020,12/30/2020,12/30/2020,12/30/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,October Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/010e5973-2311-4e2c-9b84-d9be6a414d1a.pdf,Candidate (CC&E) Report,10/1/2020,10/31/2020,11/16/2020,11/16/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,September Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/caf108af-df79-4235-b6fb-ae3b98adc002.pdf,Candidate (CC&E) Report,9/1/2020,9/30/2020,10/15/2020,10/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,August Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1ad589d8-1957-4660-b0eb-ef59c334602f.pdf,Candidate (CC&E) Report,8/1/2020,8/31/2020,9/15/2020,9/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,July Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/97c808ef-3ff3-4974-a330-a34d2434759a.pdf,Candidate (CC&E) Report,7/1/2020,7/31/2020,8/17/2020,8/17/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/6c90171a-6f5a-4290-8a4e-7d2549caa77e.pdf,Candidate (CC&E) Report,6/1/2020,6/30/2020,7/15/2020,7/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,May Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/203166b2-9917-454c-a04f-7b5e471e107b.pdf,Candidate (CC&E) Report,5/1/2020,5/31/2020,6/15/2020,6/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,April Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/ab46bde0-b74a-46fe-ad32-198842c1d034.pdf,Candidate (CC&E) Report,4/1/2020,4/30/2020,5/15/2020,5/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/006f6919-fd7a-474f-a348-38a01a94a63b.pdf,Candidate (CC&E) Report,3/1/2020,3/31/2020,4/15/2020,5/8/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334267/214/177720/20780/0,334267,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1dc55100-58d0-4478-8396-449c7ea48c44.pdf,Candidate (CC&E) Report,2/1/2020,2/29/2020,3/16/2020,3/16/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334270/301/178213/20782/0,334270,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/861035c3-05d7-4f53-81ec-600dc186ecd3.pdf,Candidate Final Finance Report,2/23/2020,4/30/2020,4/30/2020,4/24/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334270/301/178213/20782/0,334270,Pre-Election Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b9c097d4-eeec-4031-b302-b4f41e8a7414.pdf,Candidate (CC&E) Report,2/1/2020,2/22/2020,2/25/2020,2/26/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334270/301/178213/20782/0,334270,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b07afde3-5b1f-4e9e-87e5-ab41e72e589d.pdf,Candidate (CC&E) Report,1/1/2020,1/31/2020,2/17/2020,2/14/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334270/301/178213/20782/0,334270,December Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/8a1ebd61-0e95-4373-b18d-5b7d14c3ec12.pdf,Candidate (CC&E) Report,12/1/2019,12/31/2019,1/15/2020,1/10/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334270/301/178213/20782/0,334270,November Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/414f8b42-6e66-4fec-8585-79cfdc3d0fa7.pdf,Candidate (CC&E) Report,11/1/2019,11/30/2019,12/16/2019,12/23/2019,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334270/301/178213/20782/0,334270,October Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/81af3ee4-6412-4536-af73-84195d5f6ac9.pdf,Candidate (CC&E) Report,10/1/2019,10/31/2019,11/15/2019,11/15/2019,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334270/301/178213/20782/0,334270,Third Quarter report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b4d40a31-f45c-49fc-b339-c35661133b05.pdf,Candidate (CC&E) Report,7/1/2019,9/30/2019,10/15/2019,10/15/2019,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334282/301/178211/20782/0,334282,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/134cdd98-af5c-4572-a08d-af85204ea4e6.pdf,Candidate Final Finance Report,2/23/2020,4/30/2020,4/30/2020,4/29/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334282/301/178211/20782/0,334282,Third Quarter report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/06ff0516-846c-48f8-83dd-982420c92836.pdf,Candidate (CC&E) Report,7/1/2019,9/30/2019,10/15/2019,4/29/2020,TRUE,TRUE,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334282/301/178211/20782/0,334282,Pre-Election Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/38ba3da1-6cc9-448c-9fc4-71c3b30f4d66.pdf,Candidate (CC&E) Report,2/1/2020,2/22/2020,2/25/2020,2/25/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334282/301/178211/20782/0,334282,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/0a022f0a-46af-47b2-be11-62151505aaf1.pdf,Candidate (CC&E) Report,1/1/2020,1/31/2020,2/17/2020,2/12/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334282/301/178211/20782/0,334282,December Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/163d964b-47af-4463-95e7-f8e46af9b7d9.pdf,Candidate (CC&E) Report,12/1/2019,12/31/2019,1/15/2020,1/14/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334282/301/178211/20782/0,334282,November Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/849a814e-6254-4e3c-975c-cbb937f8f205.pdf,Candidate (CC&E) Report,11/1/2019,11/30/2019,12/16/2019,12/13/2019,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334282/301/178211/20782/0,334282,October Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/48a47fa3-c0ca-421a-a960-337307d3b886.pdf,Candidate (CC&E) Report,10/1/2019,10/31/2019,11/15/2019,11/12/2019,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/99535bab-331c-4bac-887f-88253d14e2a4.pdf,Candidate Final Finance Report,10/25/2020,12/30/2020,12/30/2020,1/14/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,Pre-Election Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/8d476db2-9840-4628-b36c-f3b56f9c35a1.pdf,Candidate (CC&E) Report,10/1/2020,10/24/2020,10/27/2020,10/30/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,September Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/207536b1-0351-48dc-87b8-09ebf92e6a39.pdf,Candidate (CC&E) Report,9/1/2020,9/30/2020,10/15/2020,10/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,August Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5cd8cc49-b83c-4f8a-925e-332aa3e60465.pdf,Candidate (CC&E) Report,8/1/2020,8/31/2020,9/15/2020,9/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,July Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/606a2e29-e809-4724-a1e4-6c7d18662563.pdf,Candidate (CC&E) Report,7/1/2020,7/31/2020,8/17/2020,8/23/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/cfa9e92a-bcae-4c2e-b64e-ff589b40e9c7.pdf,Candidate (CC&E) Report,6/1/2020,6/30/2020,7/15/2020,7/16/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,May Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/8de4cc8a-9532-4fc5-aac9-27635cbf4e8f.pdf,Candidate (CC&E) Report,5/1/2020,5/31/2020,6/15/2020,6/15/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,April Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/0a5c3008-6e3e-417b-93c9-4afde8308bd3.pdf,Candidate (CC&E) Report,4/1/2020,4/30/2020,5/15/2020,5/16/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/624d0bfd-62a0-4874-a60b-91154bc3f15a.pdf,Candidate (CC&E) Report,3/1/2020,3/31/2020,4/15/2020,4/14/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334288/214/177656/20780/0,334288,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/641bc044-abd0-44c6-8ce7-1bd5265c149e.pdf,Candidate (CC&E) Report,2/1/2020,2/29/2020,3/16/2020,3/14/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,Final General Report Runoff,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/87319abf-4cf3-49d9-9cf1-25209781f93e.pdf,Candidate Final Finance Report,10/25/2020,12/30/2020,12/30/2020,12/1/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,Preelection General Report Runoff,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5659101a-53b9-46d4-81b6-09c79683f015.pdf,Candidate (CC&E) Report,10/1/2020,10/24/2020,10/27/2020,10/25/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,September Monthy Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4ef492ac-7da8-4fc0-83d4-36cc4c463392.pdf,Candidate (CC&E) Report,9/1/2020,9/30/2020,10/15/2020,10/11/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,August Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/cd39dc87-ef9a-411f-8200-88c6a991616f.pdf,Candidate (CC&E) Report,8/1/2020,8/31/2020,9/15/2020,9/7/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,July Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/284e0041-9f5b-4e5b-86f6-c8cbc7863fc9.pdf,Candidate (CC&E) Report,7/1/2020,7/31/2020,8/17/2020,8/5/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,June Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5239de39-0b61-4b2a-a6a1-2b98e4d4f3cc.pdf,Candidate (CC&E) Report,6/1/2020,6/30/2020,7/15/2020,7/5/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,May Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/10e5d6d0-3e89-4d58-8a52-0449608d0db0.pdf,Candidate (CC&E) Report,5/1/2020,5/31/2020,6/15/2020,6/6/2020,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,Final General Election Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/0337b16b-4cef-4e51-9b81-536596db11b1.pdf,Candidate Final Finance Report,2/23/2020,4/30/2020,4/30/2020,5/14/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,Preelection Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/e472c664-4bfb-474a-9e5b-f077e53d1b94.pdf,Candidate (CC&E) Report,2/1/2020,2/22/2020,2/25/2020,4/25/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334289/304/178639/20782/0,334289,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/c688c5bd-0958-4a03-b40c-b262d5b4f628.pdf,Candidate (CC&E) Report,1/1/2020,1/31/2020,2/17/2020,2/3/2020,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334332/208/178019/20788/0,334332,Final General,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/5b80eb3b-f936-480f-b76f-ccefe382bd77.pdf,Candidate Final Finance Report,2/23/2020,4/30/2020,4/30/2020,4/14/2020,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334332/208/178019/20788/0,334332,Preelection Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/3715f3e2-15ee-49b8-870b-9762113954b1.pdf,Candidate (CC&E) Report,2/1/2020,2/22/2020,2/25/2020,2/25/2020,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334332/208/178019/20788/0,334332,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/59d40b1b-0880-47b1-be59-df5599274bc1.pdf,Candidate (CC&E) Report,1/1/2020,1/31/2020,2/17/2020,2/17/2020,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334332/208/178019/20788/0,334332,December Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/db6c41b4-a8df-4b6f-93b1-ac4924dd8996.pdf,Candidate (CC&E) Report,12/1/2019,12/31/2019,1/15/2020,1/15/2020,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334332/208/178019/20788/0,334332,November Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1f274cf4-c3af-4012-a62f-e3b96bc607ef.pdf,Candidate (CC&E) Report,11/1/2019,11/30/2019,12/16/2019,12/13/2019,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/334332/208/178019/20788/0,334332,October Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/37967bf3-cae1-4349-9f78-398922116e9d.pdf,Candidate (CC&E) Report,10/1/2019,10/31/2019,11/15/2019,11/13/2019,,,2022
